Datetime,Air_Temp,RH
2020-12-23 12:01,-8.25,30.81
2020-12-23 12:03,-8.33,31.23
2020-12-23 12:05,-8.28,31.66
2020-12-23 12:07,-8.2,33.2
2020-12-23 12:09,-8.05,31.76
2020-12-23 12:11,-7.84,31.17
2020-12-23 12:13,-7.67,29.92
2020-12-23 12:15,-7.51,30.89
2020-12-23 12:17,-7.38,29.86
2020-12-23 12:19,-7.17,30.32
2020-12-23 12:21,-7.07,29.04
2020-12-23 12:23,-7.11,28.55
2020-12-23 12:25,-7.07,29.15
2020-12-23 12:27,-7.0,29.66
2020-12-23 12:29,-6.85,29.86
2020-12-23 12:31,-6.83,28.67
2020-12-23 12:33,-6.83,26.57
2020-12-23 12:35,-6.74,27.49
2020-12-23 12:37,-6.58,25.09
2020-12-23 12:39,-6.36,25.15
2020-12-23 12:41,-6.26,26.19
2020-12-23 12:43,-6.17,26.07
2020-12-23 12:45,-6.07,28.17
2020-12-23 12:47,-6.03,25.75
2020-12-23 12:49,-6.15,25.97
2020-12-23 12:51,-6.24,26.55
2020-12-23 12:53,-6.28,26.26
2020-12-23 12:55,-6.26,26.4
2020-12-23 12:57,-6.29,26.88
2020-12-23 12:59,-6.29,27.21
2020-12-23 13:01,-6.26,27.9
2020-12-23 13:03,-6.24,27.04
2020-12-23 13:05,-6.21,27.14
2020-12-23 13:07,-6.06,28.43
2020-12-23 13:09,-5.93,28.34
2020-12-23 13:11,-5.89,27.88
2020-12-23 13:13,-5.83,28.01
2020-12-23 13:15,-5.71,26.88
2020-12-23 13:17,-5.72,27.06
2020-12-23 13:19,-5.68,27.93
2020-12-23 13:21,-5.68,27.65
2020-12-23 13:23,-5.7,27.76
2020-12-23 13:25,-5.57,31.86
2020-12-23 13:27,-5.43,28.87
2020-12-23 13:29,-5.29,28.39
2020-12-23 13:31,-5.2,27.91
2020-12-23 13:33,-5.16,28.34
2020-12-23 13:35,-5.07,27.67
2020-12-23 13:37,-5.02,28.03
2020-12-23 13:39,-5.08,28.02
2020-12-23 13:41,-5.05,28.53
2020-12-23 13:43,-5.09,28.1
2020-12-23 13:45,-5.15,28.27
2020-12-23 13:47,-5.2,28.36
2020-12-23 13:49,-5.22,28.13
2020-12-23 13:51,-5.27,27.94
2020-12-23 13:53,-5.33,29.42
2020-12-23 13:55,-5.25,27.83
2020-12-23 13:57,-5.14,28.52
2020-12-23 13:59,-5.05,28.37
2020-12-23 14:01,-5.07,28.19
2020-12-23 14:03,-5.09,27.76
2020-12-23 14:05,-5.11,28.45
2020-12-23 14:07,-5.09,28.23
2020-12-23 14:09,-5.04,28.01
2020-12-23 14:11,-5.04,27.29
2020-12-23 14:13,-4.91,30.55
2020-12-23 14:15,-4.8,27.42
2020-12-23 14:17,-4.66,27.49
2020-12-23 14:19,-4.58,28.19
2020-12-23 14:21,-4.54,27.45
2020-12-23 14:23,-4.56,27.17
2020-12-23 14:25,-4.56,27.4
2020-12-23 14:27,-4.59,26.86
2020-12-23 14:29,-4.64,27.84
2020-12-23 14:31,-4.67,27.5
2020-12-23 14:33,-4.69,27.78
2020-12-23 14:35,-4.68,27.41
2020-12-23 14:37,-4.59,27.65
2020-12-23 14:39,-4.54,27.29
2020-12-23 14:41,-4.55,27.67
2020-12-23 14:43,-4.5,27.45
2020-12-23 14:45,-4.51,29.0
2020-12-23 14:47,-4.42,27.89
2020-12-23 14:49,-4.29,26.77
2020-12-23 14:51,-4.23,26.32
2020-12-23 14:53,-4.19,26.74
2020-12-23 14:55,-4.19,27.33
2020-12-23 14:57,-4.2,26.43
2020-12-23 14:59,-4.22,26.61
2020-12-23 15:01,-4.12,27.15
2020-12-23 15:03,-4.08,26.45
2020-12-23 15:05,-4.01,26.65
2020-12-23 15:07,-4.06,26.5
2020-12-23 15:09,-4.04,25.93
2020-12-23 15:11,-4.05,26.01
2020-12-23 15:13,-3.99,26.71
2020-12-23 15:15,-3.97,26.04
2020-12-23 15:17,-4.04,25.81
2020-12-23 15:19,-4.09,26.17
2020-12-23 15:21,-4.12,25.85
2020-12-23 15:23,-4.09,25.75
2020-12-23 15:25,-4.06,25.86
2020-12-23 15:27,-4.0,25.31
2020-12-23 15:29,-3.99,25.62
2020-12-23 15:31,-3.99,25.7
2020-12-23 15:33,-3.91,25.56
2020-12-23 15:35,-3.92,25.2
2020-12-23 15:37,-3.9,25.2
2020-12-23 15:39,-3.91,26.33
2020-12-23 15:41,-3.82,25.55
2020-12-23 15:43,-3.78,25.85
2020-12-23 15:45,-3.83,25.18
2020-12-23 15:47,-3.86,25.03
2020-12-23 15:49,-3.94,25.18
2020-12-23 15:51,-3.94,25.52
2020-12-23 15:53,-3.95,25.17
2020-12-23 15:55,-3.96,25.07
2020-12-23 15:57,-3.92,25.03
2020-12-23 15:59,-3.98,25.18
2020-12-23 16:01,-4.02,24.85
2020-12-23 16:03,-4.01,26.43
2020-12-23 16:05,-3.99,25.39
2020-12-23 16:07,-3.97,24.6
2020-12-23 16:09,-3.98,26.21
2020-12-23 16:11,-3.91,26.42
2020-12-23 16:13,-3.8,25.08
2020-12-23 16:15,-3.75,24.62
2020-12-23 16:17,-3.83,24.54
2020-12-23 16:19,-3.89,25.18
2020-12-23 16:21,-3.9,24.43
2020-12-23 16:23,-3.93,25.17
2020-12-23 16:25,-3.92,25.0
2020-12-23 16:27,-3.94,24.72
2020-12-23 16:29,-4.01,24.95
2020-12-23 16:31,-4.06,25.07
2020-12-23 16:33,-4.15,25.13
2020-12-23 16:35,-4.24,25.13
2020-12-23 16:37,-4.26,26.04
2020-12-23 16:39,-4.26,25.22
2020-12-23 16:41,-4.32,25.04
2020-12-23 16:43,-4.3,25.19
2020-12-23 16:45,-4.35,25.17
2020-12-23 16:47,-4.43,25.65
2020-12-23 16:49,-4.59,25.8
2020-12-23 16:51,-4.69,25.78
2020-12-23 16:53,-4.8,26.85
2020-12-23 16:55,-4.97,27.39
2020-12-23 16:57,-5.11,26.66
2020-12-23 16:59,-5.22,26.31
2020-12-23 17:01,-5.29,26.39
2020-12-23 17:03,-5.3,26.84
2020-12-23 17:05,-5.38,28.23
2020-12-23 17:07,-5.48,29.3
2020-12-23 17:09,-5.59,29.78
2020-12-23 17:11,-5.75,29.8
2020-12-23 17:13,-5.84,28.58
2020-12-23 17:15,-5.96,28.67
2020-12-23 17:17,-6.11,30.0
2020-12-23 17:19,-6.29,29.24
2020-12-23 17:21,-6.41,29.29
2020-12-23 17:23,-6.51,29.96
2020-12-23 17:25,-6.59,29.78
2020-12-23 17:27,-6.68,30.43
2020-12-23 17:29,-6.73,29.85
2020-12-23 17:31,-6.77,29.7
2020-12-23 17:33,-6.83,30.22
2020-12-23 17:35,-6.82,29.95
2020-12-23 17:37,-6.85,33.96
2020-12-23 17:39,-6.88,30.74
2020-12-23 17:41,-6.9,30.43
2020-12-23 17:43,-6.97,30.85
2020-12-23 17:45,-7.0,30.48
2020-12-23 17:47,-7.06,30.93
2020-12-23 17:49,-7.07,31.25
2020-12-23 17:51,-7.13,31.7
2020-12-23 17:53,-7.18,31.1
2020-12-23 17:55,-7.23,31.19
2020-12-23 17:57,-7.27,30.92
2020-12-23 17:59,-7.31,32.73
2020-12-23 18:01,-7.33,32.48
2020-12-23 18:03,-7.38,33.22
2020-12-23 18:05,-7.41,34.48
2020-12-23 18:07,-7.44,33.61
2020-12-23 18:09,-7.44,31.5
2020-12-23 18:11,-7.48,32.23
2020-12-23 18:13,-7.46,32.32
2020-12-23 18:15,-7.51,32.24
2020-12-23 18:17,-7.52,31.88
2020-12-23 18:19,-7.59,31.28
2020-12-23 18:21,-7.56,32.12
2020-12-23 18:23,-7.64,31.39
2020-12-23 18:25,-7.66,32.24
2020-12-23 18:27,-7.69,32.51
2020-12-23 18:29,-7.76,32.72
2020-12-23 18:31,-7.78,31.84
2020-12-23 18:33,-7.86,31.91
2020-12-23 18:35,-7.86,32.78
2020-12-23 18:37,-7.87,32.7
2020-12-23 18:39,-7.9,34.05
2020-12-23 18:41,-7.92,31.94
2020-12-23 18:43,-7.89,32.88
2020-12-23 18:45,-7.86,33.24
2020-12-23 18:47,-7.84,31.88
2020-12-23 18:49,-7.89,31.74
2020-12-23 18:51,-7.94,31.82
2020-12-23 18:53,-7.92,34.13
2020-12-23 18:55,-7.92,33.05
2020-12-23 18:57,-7.98,33.13
2020-12-23 18:59,-7.99,33.41
2020-12-23 19:01,-8.05,34.3
2020-12-23 19:03,-8.07,34.92
2020-12-23 19:05,-8.12,33.28
2020-12-23 19:07,-8.18,32.78
2020-12-23 19:09,-8.2,33.01
2020-12-23 19:11,-8.22,33.24
2020-12-23 19:13,-8.27,34.15
2020-12-23 19:15,-8.18,33.4
2020-12-23 19:17,-8.15,32.85
2020-12-23 19:19,-8.25,32.54
2020-12-23 19:21,-8.26,32.38
2020-12-23 19:23,-8.27,32.52
2020-12-23 19:25,-8.31,33.23
2020-12-23 19:27,-8.3,33.06
2020-12-23 19:29,-8.33,33.04
2020-12-23 19:31,-8.37,33.12
2020-12-23 19:33,-8.38,33.37
2020-12-23 19:35,-8.42,33.85
2020-12-23 19:37,-8.44,34.66
2020-12-23 19:39,-8.48,35.4
2020-12-23 19:41,-8.52,35.49
2020-12-23 19:43,-8.56,34.03
2020-12-23 19:45,-8.63,34.87
2020-12-23 19:47,-8.66,35.47
2020-12-23 19:49,-8.77,35.47
2020-12-23 19:51,-8.83,34.75
2020-12-23 19:53,-8.86,34.45
2020-12-23 19:55,-8.85,33.31
2020-12-23 19:57,-8.83,32.82
2020-12-23 19:59,-8.81,32.92
2020-12-23 20:01,-8.75,33.24
2020-12-23 20:03,-8.68,33.27
2020-12-23 20:05,-8.63,32.9
2020-12-23 20:07,-8.58,32.95
2020-12-23 20:09,-8.6,32.57
2020-12-23 20:11,-8.63,32.51
2020-12-23 20:13,-8.66,32.38
2020-12-23 20:15,-8.63,32.74
2020-12-23 20:17,-8.59,35.13
2020-12-23 20:19,-8.65,33.63
2020-12-23 20:21,-8.67,32.67
2020-12-23 20:23,-8.78,33.04
2020-12-23 20:25,-8.8,32.36
2020-12-23 20:27,-8.74,32.87
2020-12-23 20:29,-8.75,33.06
2020-12-23 20:31,-8.81,33.47
2020-12-23 20:33,-8.88,32.93
2020-12-23 20:35,-8.84,32.63
2020-12-23 20:37,-8.82,32.41
2020-12-23 20:39,-8.7,32.68
2020-12-23 20:41,-8.7,32.73
2020-12-23 20:43,-8.63,33.38
2020-12-23 20:45,-8.65,32.66
2020-12-23 20:47,-8.59,32.1
2020-12-23 20:49,-8.66,32.14
2020-12-23 20:51,-8.7,32.33
2020-12-23 20:53,-8.75,32.45
2020-12-23 20:55,-8.75,32.41
2020-12-23 20:57,-8.75,32.77
2020-12-23 20:59,-8.77,32.45
2020-12-23 21:01,-8.77,31.75
2020-12-23 21:03,-8.75,32.27
2020-12-23 21:05,-8.75,32.1
2020-12-23 21:07,-8.8,32.32
2020-12-23 21:09,-8.79,32.38
2020-12-23 21:11,-8.82,32.57
2020-12-23 21:13,-8.86,32.44
2020-12-23 21:15,-8.86,33.44
2020-12-23 21:17,-8.81,35.36
2020-12-23 21:19,-8.77,33.27
2020-12-23 21:21,-8.82,33.05
2020-12-23 21:23,-8.9,33.23
2020-12-23 21:25,-8.94,32.93
2020-12-23 21:27,-9.03,33.56
2020-12-23 21:29,-9.15,33.27
2020-12-23 21:31,-9.16,33.08
2020-12-23 21:33,-9.19,33.04
2020-12-23 21:35,-9.19,32.94
2020-12-23 21:37,-9.18,33.14
2020-12-23 21:39,-9.19,33.16
2020-12-23 21:41,-9.15,32.96
2020-12-23 21:43,-9.14,32.99
2020-12-23 21:45,-9.22,33.15
2020-12-23 21:47,-9.19,32.78
2020-12-23 21:49,-9.23,33.62
2020-12-23 21:51,-9.26,32.93
2020-12-23 21:53,-9.26,33.2
2020-12-23 21:55,-9.23,33.4
2020-12-23 21:57,-9.26,33.55
2020-12-23 21:59,-9.23,34.43
2020-12-23 22:01,-9.22,33.39
2020-12-23 22:03,-9.26,33.29
2020-12-23 22:05,-9.34,32.93
2020-12-23 22:07,-9.31,33.46
2020-12-23 22:09,-9.25,32.57
2020-12-23 22:11,-9.28,33.86
2020-12-23 22:13,-9.31,32.75
2020-12-23 22:15,-9.31,32.89
2020-12-23 22:17,-9.29,33.21
2020-12-23 22:19,-9.27,33.47
2020-12-23 22:21,-9.38,33.4
2020-12-23 22:23,-9.47,34.03
2020-12-23 22:25,-9.52,34.47
2020-12-23 22:27,-9.51,33.92
2020-12-23 22:29,-9.54,34.6
2020-12-23 22:31,-9.67,33.81
2020-12-23 22:33,-9.78,34.1
2020-12-23 22:35,-9.84,34.59
2020-12-23 22:37,-9.86,34.99
2020-12-23 22:39,-9.87,35.36
2020-12-23 22:41,-9.79,34.26
2020-12-23 22:43,-9.76,33.53
2020-12-23 22:45,-9.7,33.67
2020-12-23 22:47,-9.67,33.47
2020-12-23 22:49,-9.67,35.06
2020-12-23 22:51,-9.67,33.56
2020-12-23 22:53,-9.64,33.5
2020-12-23 22:55,-9.69,33.71
2020-12-23 22:57,-9.73,33.14
2020-12-23 22:59,-9.73,33.19
2020-12-23 23:01,-9.62,32.9
2020-12-23 23:03,-9.58,34.61
2020-12-23 23:05,-9.6,33.66
2020-12-23 23:07,-9.64,33.24
2020-12-23 23:09,-9.69,33.03
2020-12-23 23:11,-9.74,33.36
2020-12-23 23:13,-9.77,33.83
2020-12-23 23:15,-9.92,33.86
2020-12-23 23:17,-9.94,34.12
2020-12-23 23:19,-10.01,34.03
2020-12-23 23:21,-10.04,34.13
2020-12-23 23:23,-9.93,33.57
2020-12-23 23:25,-9.92,33.39
2020-12-23 23:27,-9.93,33.22
2020-12-23 23:29,-9.91,33.4
2020-12-23 23:31,-9.93,33.34
2020-12-23 23:33,-9.89,33.71
2020-12-23 23:35,-9.85,33.39
2020-12-23 23:37,-9.87,33.59
2020-12-23 23:39,-9.94,33.44
2020-12-23 23:41,-10.03,33.66
2020-12-23 23:43,-10.07,33.54
2020-12-23 23:45,-10.03,33.27
2020-12-23 23:47,-10.02,33.62
2020-12-23 23:49,-10.02,33.31
2020-12-23 23:51,-10.11,33.22
2020-12-23 23:53,-10.14,33.66
2020-12-23 23:55,-10.16,34.33
2020-12-23 23:57,-10.1,35.48
2020-12-23 23:59,-10.11,33.83
2020-12-24 00:01,-10.06,33.35
2020-12-24 00:03,-10.04,33.79
2020-12-24 00:05,-10.06,34.34
2020-12-24 00:07,-10.07,33.57
2020-12-24 00:09,-10.06,34.18
2020-12-24 00:11,-10.07,34.18
2020-12-24 00:13,-10.01,33.55
2020-12-24 00:15,-9.96,33.09
2020-12-24 00:17,-10.05,33.13
2020-12-24 00:19,-10.1,33.74
2020-12-24 00:21,-10.17,33.96
2020-12-24 00:23,-10.28,34.62
2020-12-24 00:25,-10.31,34.8
2020-12-24 00:27,-10.42,35.97
2020-12-24 00:29,-10.41,35.98
2020-12-24 00:31,-10.36,36.79
2020-12-24 00:33,-10.35,35.22
2020-12-24 00:35,-10.4,34.82
2020-12-24 00:37,-10.4,34.52
2020-12-24 00:39,-10.38,34.64
2020-12-24 00:41,-10.36,33.99
2020-12-24 00:43,-10.4,34.44
2020-12-24 00:45,-10.49,34.74
2020-12-24 00:47,-10.51,36.45
2020-12-24 00:49,-10.52,34.96
2020-12-24 00:51,-10.51,34.77
2020-12-24 00:53,-10.58,34.89
2020-12-24 00:55,-10.63,34.58
2020-12-24 00:57,-10.67,34.77
2020-12-24 00:59,-10.68,34.92
2020-12-24 01:01,-10.74,36.35
2020-12-24 01:03,-10.68,35.33
2020-12-24 01:05,-10.7,35.45
2020-12-24 01:07,-10.65,35.6
2020-12-24 01:09,-10.63,34.43
2020-12-24 01:11,-10.61,34.63
2020-12-24 01:13,-10.68,34.92
2020-12-24 01:15,-10.76,34.69
2020-12-24 01:17,-10.78,35.3
2020-12-24 01:19,-10.82,35.35
2020-12-24 01:21,-10.88,35.5
2020-12-24 01:23,-10.81,34.83
2020-12-24 01:25,-10.77,34.85
2020-12-24 01:27,-10.75,35.81
2020-12-24 01:29,-10.76,34.88
2020-12-24 01:31,-10.78,34.77
2020-12-24 01:33,-10.78,34.69
2020-12-24 01:35,-10.84,34.81
2020-12-24 01:37,-10.88,35.09
2020-12-24 01:39,-10.9,34.71
2020-12-24 01:41,-10.89,34.77
2020-12-24 01:43,-10.88,34.82
2020-12-24 01:45,-10.89,35.79
2020-12-24 01:47,-11.0,35.64
2020-12-24 01:49,-11.05,36.1
2020-12-24 01:51,-11.01,36.15
2020-12-24 01:53,-10.95,35.88
2020-12-24 01:55,-11.03,35.53
2020-12-24 01:57,-11.08,35.61
2020-12-24 01:59,-11.09,35.77
2020-12-24 02:01,-11.11,35.62
2020-12-24 02:03,-11.11,36.41
2020-12-24 02:05,-11.12,35.82
2020-12-24 02:07,-11.18,35.16
2020-12-24 02:09,-11.14,35.88
2020-12-24 02:11,-11.16,35.65
2020-12-24 02:13,-11.21,35.62
2020-12-24 02:15,-11.25,36.19
2020-12-24 02:17,-11.32,36.16
2020-12-24 02:19,-11.37,36.44
2020-12-24 02:21,-11.39,35.93
2020-12-24 02:23,-11.39,36.25
2020-12-24 02:25,-11.37,35.51
2020-12-24 02:27,-11.32,35.9
2020-12-24 02:29,-11.29,36.01
2020-12-24 02:31,-11.25,35.16
2020-12-24 02:33,-11.19,34.8
2020-12-24 02:35,-11.16,34.64
2020-12-24 02:37,-11.16,34.86
2020-12-24 02:39,-11.18,34.97
2020-12-24 02:41,-11.18,35.08
2020-12-24 02:43,-11.21,35.73
2020-12-24 02:45,-11.22,34.96
2020-12-24 02:47,-11.25,35.43
2020-12-24 02:49,-11.33,36.75
2020-12-24 02:51,-11.38,37.1
2020-12-24 02:53,-11.43,36.17
2020-12-24 02:55,-11.41,36.38
2020-12-24 02:57,-11.43,37.61
2020-12-24 02:59,-11.43,37.68
2020-12-24 03:01,-11.47,38.54
2020-12-24 03:03,-11.52,36.06
2020-12-24 03:05,-11.62,39.35
2020-12-24 03:07,-11.59,37.31
2020-12-24 03:09,-11.7,36.78
2020-12-24 03:11,-11.83,37.34
2020-12-24 03:13,-11.9,37.11
2020-12-24 03:15,-11.91,38.82
2020-12-24 03:17,-11.85,36.97
2020-12-24 03:19,-11.91,36.51
2020-12-24 03:21,-11.92,36.98
2020-12-24 03:23,-11.92,38.19
2020-12-24 03:25,-11.8,37.61
2020-12-24 03:27,-11.7,37.24
2020-12-24 03:29,-11.8,36.98
2020-12-24 03:31,-11.78,37.6
2020-12-24 03:33,-11.78,36.58
2020-12-24 03:35,-11.75,36.72
2020-12-24 03:37,-11.83,36.39
2020-12-24 03:39,-11.8,37.34
2020-12-24 03:41,-11.83,36.27
2020-12-24 03:43,-11.88,36.5
2020-12-24 03:45,-11.88,36.45
2020-12-24 03:47,-11.83,35.98
2020-12-24 03:49,-11.81,36.33
2020-12-24 03:51,-11.83,36.25
2020-12-24 03:53,-11.78,35.78
2020-12-24 03:55,-11.82,36.18
2020-12-24 03:57,-11.85,36.37
2020-12-24 03:59,-11.9,36.6
2020-12-24 04:01,-11.88,37.09
2020-12-24 04:03,-11.86,37.25
2020-12-24 04:05,-11.86,36.62
2020-12-24 04:07,-11.9,36.8
2020-12-24 04:09,-11.91,36.65
2020-12-24 04:11,-11.91,36.05
2020-12-24 04:13,-11.91,38.26
2020-12-24 04:15,-11.97,39.08
2020-12-24 04:17,-12.08,37.97
2020-12-24 04:19,-12.21,38.42
2020-12-24 04:21,-12.28,39.36
2020-12-24 04:23,-12.37,39.59
2020-12-24 04:25,-12.51,39.41
2020-12-24 04:27,-12.51,39.37
2020-12-24 04:29,-12.53,39.95
2020-12-24 04:31,-12.59,39.1
2020-12-24 04:33,-12.63,39.62
2020-12-24 04:35,-12.6,39.06
2020-12-24 04:37,-12.53,39.02
2020-12-24 04:39,-12.51,38.37
2020-12-24 04:41,-12.54,38.77
2020-12-24 04:43,-12.52,40.26
2020-12-24 04:45,-12.55,39.23
2020-12-24 04:47,-12.63,40.97
2020-12-24 04:49,-12.64,39.44
2020-12-24 04:51,-12.69,39.02
2020-12-24 04:53,-12.68,40.59
2020-12-24 04:55,-12.69,39.77
2020-12-24 04:57,-12.73,42.56
2020-12-24 04:59,-12.77,41.71
2020-12-24 05:01,-12.85,41.12
2020-12-24 05:03,-12.84,41.13
2020-12-24 05:05,-12.86,40.75
2020-12-24 05:07,-12.93,39.77
2020-12-24 05:09,-12.93,40.08
2020-12-24 05:11,-12.97,40.5
2020-12-24 05:13,-12.83,39.24
2020-12-24 05:15,-12.74,38.98
2020-12-24 05:17,-12.73,38.6
2020-12-24 05:19,-12.69,38.3
2020-12-24 05:21,-12.69,37.98
2020-12-24 05:23,-12.67,37.95
2020-12-24 05:25,-12.66,39.16
2020-12-24 05:27,-12.7,39.42
2020-12-24 05:29,-12.7,39.88
2020-12-24 05:31,-12.7,41.33
2020-12-24 05:33,-12.7,41.24
2020-12-24 05:35,-12.73,41.39
2020-12-24 05:37,-12.84,40.3
2020-12-24 05:39,-12.94,39.57
2020-12-24 05:41,-12.95,40.38
2020-12-24 05:43,-12.86,40.66
2020-12-24 05:45,-12.69,40.69
2020-12-24 05:47,-12.72,41.1
2020-12-24 05:49,-12.7,40.93
2020-12-24 05:51,-12.79,40.32
2020-12-24 05:53,-12.85,39.22
2020-12-24 05:55,-12.87,39.81
2020-12-24 05:57,-12.88,40.15
2020-12-24 05:59,-12.92,41.06
2020-12-24 06:01,-12.99,40.07
2020-12-24 06:03,-13.08,43.03
2020-12-24 06:05,-13.08,42.94
2020-12-24 06:07,-13.03,41.16
2020-12-24 06:09,-13.06,40.35
2020-12-24 06:11,-13.12,39.82
2020-12-24 06:13,-13.19,40.35
2020-12-24 06:15,-13.18,41.59
2020-12-24 06:17,-13.26,40.81
2020-12-24 06:19,-13.27,40.65
2020-12-24 06:21,-13.21,40.72
2020-12-24 06:23,-13.1,40.14
2020-12-24 06:25,-13.02,39.94
2020-12-24 06:27,-12.99,38.96
2020-12-24 06:29,-12.98,39.02
2020-12-24 06:31,-12.94,39.49
2020-12-24 06:33,-12.92,39.25
2020-12-24 06:35,-12.84,39.19
2020-12-24 06:37,-12.73,40.0
2020-12-24 06:39,-12.73,39.72
2020-12-24 06:41,-12.77,38.59
2020-12-24 06:43,-12.75,39.77
2020-12-24 06:45,-12.82,40.07
2020-12-24 06:47,-12.91,39.34
2020-12-24 06:49,-12.94,39.09
2020-12-24 06:51,-13.0,40.23
2020-12-24 06:53,-13.11,42.64
2020-12-24 06:55,-13.12,40.15
2020-12-24 06:57,-13.18,39.38
2020-12-24 06:59,-13.22,39.4
2020-12-24 07:01,-13.23,41.0
2020-12-24 07:03,-13.16,43.26
2020-12-24 07:05,-13.16,40.35
2020-12-24 07:07,-13.09,39.25
2020-12-24 07:09,-13.07,39.75
2020-12-24 07:11,-13.04,38.49
2020-12-24 07:13,-13.06,38.29
2020-12-24 07:15,-13.13,39.69
2020-12-24 07:17,-13.08,40.44
2020-12-24 07:19,-13.1,40.26
2020-12-24 07:21,-13.12,42.01
2020-12-24 07:23,-13.12,39.9
2020-12-24 07:25,-13.17,39.82
2020-12-24 07:27,-13.25,40.34
2020-12-24 07:29,-13.21,42.15
2020-12-24 07:31,-13.28,40.68
2020-12-24 07:33,-13.27,39.79
2020-12-24 07:35,-13.24,40.22
2020-12-24 07:37,-13.15,41.28
2020-12-24 07:39,-13.11,38.91
2020-12-24 07:41,-13.16,41.42
2020-12-24 07:43,-13.19,40.02
2020-12-24 07:45,-13.19,40.76
2020-12-24 07:47,-13.25,41.27
2020-12-24 07:49,-13.31,42.2
2020-12-24 07:51,-13.4,41.95
2020-12-24 07:53,-13.45,41.84
2020-12-24 07:55,-13.54,41.33
2020-12-24 07:57,-13.53,40.87
2020-12-24 07:59,-13.51,42.1
2020-12-24 08:01,-13.52,42.63
2020-12-24 08:03,-13.43,43.75
2020-12-24 08:05,-13.34,41.96
2020-12-24 08:07,-13.29,41.95
2020-12-24 08:09,-13.26,42.73
2020-12-24 08:11,-13.25,41.74
2020-12-24 08:13,-13.12,42.44
2020-12-24 08:15,-13.03,40.48
2020-12-24 08:17,-12.94,41.76
2020-12-24 08:19,-12.88,40.36
2020-12-24 08:21,-12.82,39.86
2020-12-24 08:23,-12.85,40.01
2020-12-24 08:25,-12.8,39.5
2020-12-24 08:27,-12.77,39.46
2020-12-24 08:29,-12.68,40.6
2020-12-24 08:31,-12.63,40.4
2020-12-24 08:33,-12.56,39.29
2020-12-24 08:35,-12.52,39.1
2020-12-24 08:37,-12.44,39.2
2020-12-24 08:39,-12.34,38.61
2020-12-24 08:41,-12.34,38.65
2020-12-24 08:43,-12.3,39.05
2020-12-24 08:45,-12.34,39.48
2020-12-24 08:47,-12.32,41.34
2020-12-24 08:49,-12.32,39.91
2020-12-24 08:51,-12.37,40.92
2020-12-24 08:53,-12.4,41.36
2020-12-24 08:55,-12.44,41.72
2020-12-24 08:57,-12.49,42.14
2020-12-24 08:59,-12.51,40.93
2020-12-24 09:01,-12.56,44.11
2020-12-24 09:03,-12.64,40.42
2020-12-24 09:05,-12.63,40.72
2020-12-24 09:07,-12.59,43.07
2020-12-24 09:09,-12.63,41.78
2020-12-24 09:11,-12.62,41.04
2020-12-24 09:13,-12.59,41.91
2020-12-24 09:15,-12.6,40.95
2020-12-24 09:17,-12.63,41.1
2020-12-24 09:19,-12.66,40.52
2020-12-24 09:21,-12.63,40.49
2020-12-24 09:23,-12.56,40.83
2020-12-24 09:25,-12.5,40.8
2020-12-24 09:27,-12.45,42.27
2020-12-24 09:29,-12.37,41.25
2020-12-24 09:31,-12.33,42.27
2020-12-24 09:33,-12.25,41.51
2020-12-24 09:35,-12.24,40.63
2020-12-24 09:37,-12.2,40.58
2020-12-24 09:39,-12.13,41.71
2020-12-24 09:41,-12.1,41.62
2020-12-24 09:43,-12.07,41.39
2020-12-24 09:45,-12.03,44.17
2020-12-24 09:47,-11.89,43.91
2020-12-24 09:49,-11.76,43.3
2020-12-24 09:51,-11.63,42.31
2020-12-24 09:53,-11.47,40.08
2020-12-24 09:55,-11.34,41.24
2020-12-24 09:57,-11.21,40.62
2020-12-24 09:59,-11.01,38.8
2020-12-24 10:01,-10.9,39.11
2020-12-24 10:03,-10.76,38.05
2020-12-24 10:05,-10.59,38.78
2020-12-24 10:07,-10.48,36.98
2020-12-24 10:09,-10.33,38.75
2020-12-24 10:11,-10.17,36.84
2020-12-24 10:13,-10.04,37.29
2020-12-24 10:15,-9.92,36.65
2020-12-24 10:17,-9.88,36.14
2020-12-24 10:19,-10.02,35.84
2020-12-24 10:21,-10.05,38.25
2020-12-24 10:23,-10.02,40.06
2020-12-24 10:25,-9.89,37.91
2020-12-24 10:27,-9.82,37.53
2020-12-24 10:29,-9.76,37.2
2020-12-24 10:31,-9.73,36.7
2020-12-24 10:33,-9.71,34.55
2020-12-24 10:35,-9.61,34.38
2020-12-24 10:37,-9.56,35.46
2020-12-24 10:39,-9.47,35.26
2020-12-24 10:41,-9.37,33.96
2020-12-24 10:43,-9.25,34.74
2020-12-24 10:45,-9.2,35.56
2020-12-24 10:47,-9.12,36.45
2020-12-24 10:49,-9.0,33.58
2020-12-24 10:51,-8.9,36.32
2020-12-24 10:53,-8.7,35.03
2020-12-24 10:55,-8.57,33.35
2020-12-24 10:57,-8.54,32.7
2020-12-24 10:59,-8.57,31.56
2020-12-24 11:01,-8.55,31.21
2020-12-24 11:03,-8.52,33.78
2020-12-24 11:05,-8.51,33.31
2020-12-24 11:07,-8.51,33.82
2020-12-24 11:09,-8.38,32.55
2020-12-24 11:11,-8.29,31.87
2020-12-24 11:13,-8.13,32.32
2020-12-24 11:15,-7.99,32.15
2020-12-24 11:17,-7.9,31.17
